User,arroba,hora de publicación,publicación
Diario de México,@ddmexico,16:59,"""🔴#Mexico| #Chihuahua: Electores en Ciudad Juárez acudieron a votar en estas #EleccionesMexico2024 con la expectativa de que el nuevo mandatario o mandataria remedie la crisis humanitaria derivada de la #migración #DiariodeMexico Ciudad Juárez vota con la esperanza de una solución migratoria"""
AMEXI,@Amexi_noticias,16:59,"""#Elecciones2024 🗳️ | El canciller chileno jefe de la Misión Electoral de la #OEA en México, #HeraldoMuñoz, informó que se observa una alta afluencia de mexicanos que han acudido a votar para elegir nuevo presidente de la República 👉https://i.mtr.cool/ebacajmdta #EleccionesMéxico2024"""
Grupo Fórmula,@Radio_Formula,16:59,"""Muchos ‘mexas’ están acostumbrados a no hacer filas. En este tiempo del INE, todo el mundo es igual. No hay casilla preferencial, así se pronunció @Chumel sobre las #Elcciones2024 Así lo dijo EN VIVO; https://tinyurl.com/2xt7puhc #Elige2024 #EleccionesMéxico2024"""
Lulú,@loolinie,16:58,"""El sueño de los oprimidos es ser el opresor. Que Dios Bendiga a México. #EleccionesMéxico2024"""
Siniestra Verdad,@StaVerdad,16:58,"""Replying to @garciabaker @EPN_GobFederal and 2 others 6 años no se comparan con 80 del PRI ni con 12 del PAN #EleccionesMéxico2024 #VotoPorMéxico"""
Gespenst X19,@El_Kurupi,16:58,"""¿Con qué acabaste comprando los votos @lialimon?... Un retiro de emergencia del banco para armar más despensas o soltaste el efectivo? #EleccionesMéxico2024 #EleccionesMX2024 #Votaciones2024"""
Noticias RedMX,@noticiasredmx,16:58,"""Detienen al hombre que prendió fuego en la casilla de la sección 0761 Ubicada en el fraccionamiento san Antonio, en Cuautitlán Izcalli, Estado de México. La molestia de los ciudadanos es evidente. #NoticiasRedMX #EleccionesMéxico2024"""
La Jornada,@lajornadanet,16:58,"""#EleccionesMéxico2024 INE de México indica que han recibido el voto de 180 mil 676 connacionales del exterior #reporte #Mexico ► https://lajornadanet.com/portada/ine-de"""
Edgar Hernández,@LineaCalienteEd,16:58,"""Menos de 1 hora para ir a votar. ¡Correee! #EleccionesMéxico2024"""
E Línea Noticias,@elineanoticias,16:58,"""#EleccionesMéxico2024 🗳️ @NachoMierV, candidato al Senado de la República, emitió su voto este 2 de junio, en la casilla ubicada en el estado de Puebla. Antes de ingresar, el candidato destacó la alta afluencia de votantes que se ha registrado en las casillas."""
Edgar Hernández,@LineaCalienteEd,16:58,"""Menos de 1 hora para ir a votar. ¡Correee! #EleccionesMéxico2024"""
E Línea Noticias,@elineanoticias,16:58,"""#EleccionesMéxico2024 🗳️ @NachoMierV, candidato al Senado de la República, emitió su voto este 2 de junio, en la casilla ubicada en el estado de Puebla. Antes de ingresar, el candidato destacó la alta afluencia de votantes que se ha registrado en las casillas."""
Ruido en la Red,@RuidoEnLaRed,16:58,"""#EleccionesMéxico2024 I Al PAN le tomó seis décadas lograr la alternancia en el país y casi cuatro sexenios después han perdido casi todas sus gubernaturas."""
quiero tv,@quierotv_gdl,16:57,"""🗳️ Esto es lo más relevante que ha acontecido durante este proceso electoral 2024. Continúa con toda la cobertura de estas Elecciones a través de 10.1 #Canal10 y en nuestras redes sociales. 📺📲 https://quierotv.mx/videoenvivo/ #EleccionesMéxico2024 #EleccionesMX2024 #Elecciones2024"""
Carlos Brigantte,@CapitandeMar27,16:57,"""Así hasta ahorita #EncuestaDeSalida #EleccionesMéxico2024 #XochiltlGálvezPresidenta24"""
Periódico e-consulta,@e_consulta,16:57,"""#ÚLTIMAHORA 🔴Detienen a hijo de candidato de Morena en Amozoc por compra de votos #Puebla #EleccionesMéxico2024"""
Así Sucede Toluca,@Asi_Sucede,16:56,"""Un grupo de encapuchados ingresaron a la casilla ubicada en la secundaria Wenceslao Labra, localizada en la avenida Primero de Mayo fraccionamiento San Antonio, para prender fuego 📲 #EleccionesMéxico2024 #Vota"""
Germán Santillán 🇲🇽,@germsant,16:56,"""¡Si esto es verdad, tendríamos una participación del 80%! Ojalá que se repita en México 🇲🇽🗳️ #EleccionesMéxico2024 #Elecciones2024mx #YaVoté"""
Miguel Villa,@MikeVillAlvarez,16:56,"""Lo más chingón de estas #EleccionesMéxico2024 es la participación de la gente. Podría ser la primera vez que pasemos del 60% de participación del padrón. Ojalá eso se vuelva costumbre en cada elección."""
Esther Hernández,@Mesthern,16:56,"""Excelente el trato de todos los funcionarios de casilla. Los adultos mayores, embarazadas y discapacitados tenían preferencia para el voto y nadie de los que teníamos que esperar un poco más en la fila hizo drama. El proceso sin osos ni panchos. #EleccionesMexico2024"""
David C,@davidxs826,16:56,"""¿Soy yo o las elecciones de hoy fueron un cagadero de súper mal organizadas? #EleccionesMéxico2024"""
Serguéi Rajmáninov,@Roy_Van_,16:56,"""Replying to @JustYorsh Claro, cómo en cada elección no podemos faltar Yorsh. 🙌🏽🌞 #EleccionesMéxico2024"""
Didibadgal,@Didibadgal1,16:55,"""9 hrs bajo el Sol 🌞 y literal fui la última boleta de las #casillasespeciales. No me la creí ser la #boleta número 1000 #YaVoté #Mexico #2Jun24 #EleccionesMéxico #EleccionesMéxico2024"""
♔rut♄sy_ εїз,@ruthsy_,16:55,"""Gracias a los ciudadanos que no se rajaron, accedieron a ser funcionarios de casilla y han aguantado a todo tipo de gente en estas elecciones 🗳️ #EleccionesMéxico2024"""
ûno de lºs tipos mas raperos del mundo 🌎,@Isaas121,16:55,"""#YoVotéPorXochitl #EleccionesMéxico2024 casillas PREP"""
Imagen Radio,@Imagen_Mx,16:59,"""🗳️❎ Así es cómo va la #JornadaElectoral en todo México. Este es el #CortInformativo, mantente informado a través de todas nuestras plataformas. #Destino2024 #EleccionesMéxico2024"""
Bernardinho,@BernardoMalpica,16:59,"""Raza no es mala onda, pero quién les va a querer quitar sus datos biométricos lo de su dedo gordito, está demasiado paranoico el tema, no? #EleccionesMéxico2024 #Méxicovota2024"""
Red Vial,@RedVialRC,16:59,"""Los que no alcanzaron boletas en la casilla especial del hospital Gral Siglo XXI del @Tu_IMSS ingresaron a la fuerza a reclamar al personal del @INEMexico. Así la situación al momento. #EleccionesMéxico2024"""
Severo,@CheveMazLa,16:59,"""Consulado de San José California #EleccionesMéxico2024 #ClaudiaPresidentaDeMéxico #PlanC_"""
Corvinus Gaunt,@albertgaunt,16:59,"""A mí sí me da gusto que mucha gente haya salido a votar por X, por C o M, creo que hemos crecido poquito. Lo que sí me emperra es que estén exigiendo como Karens en las casillas especiales cuando lit tuvieron MESES para arreglar ese pedo, neta Uds sí chasptm"""
Alejandro Castillo,@alexcastilloe_,16:59,"""Ya quiero ver que anuncien que tenemos una presidenta por primera vez y que está muy bien preparada profesional y académicamente. #EleccionesMx2024 #EleccionesMéxico2024 #EsClaudiaPresidentaDeMéxico"""
Gino Venzano,@ginovenzano,16:59,"""Las encuestas dan cuenta que habrá nueva Presidente mujer en el país azteca. Los medios ponen a las favoritas Claudia Sheinbaum (MORENA) del oficialismo, y a Xóchitl Gálvez (PRIAM) de la oposición. El tercer candidato Jorge Alvarez sería el 10% de votos. #EleccionesMéxico2024"""
Jonás Vázquez,@tintacallejera,16:59,"""(Casi) tod@s estos señores nos deberían de causar sospecha y desconfianza desde el momento en el que much@s no quisieron ni hacer la fila para votar. Yo estuve 1.5 horas, ni modo. Y est@s cabron@s haciendo la corrientada de saltarse la fila. #Yanichingan #EleccionesMéxico2024"""
Octavio Gómez,@OctavioGomezA,16:58,"""Tarde pero seguro. Hoy mandamos al carajo a los malos gobiernos que tenemos. Ya se van ✌🏻 #EleccionesMéxico2024"""
Fernando Pérez Corona,@ferperezcorona,16:58,"""El número de boletas en las casillas especiales aumentaron de 750 a 1000 y tampoco cubrieron la demanda de ciudadanos en tránsito con intenciones de votar. #EleccionesMéxico2024 #Puebla"""
🇲🇽 #VivaMexicoConAMLO,@Mashi_Yaz,16:58,"""#EleccionesMexico2024 ❤️🇲🇽❤️ Todavía tienes 40 minutos para ir a votar por ⁦@ClaraBrugadaM"""
Arlesmon Vtuber,@ArlesmonVTuber,16:58,"""#EleccionesMéxico2024 cuanto a que aun con todas las promociones obviamente no todos los mexicanos van a votar. Siempre habrán personas que no votan por su trabajo o porque las opciones no son buenas."""
Canal 13 Guadalajara,@C13Guadalajara,16:57,"""#EleccionesMéxico2024 l En la colonia Villas del Ixtépete, un hombre de aproximadamente 35 años, fue ejecutado con arma de fuego. Más información en: http://canal13mexico.com"""
Jaime O. Pérez,@JOPMA,16:57,"""Vamos a esperarnos más tarde porque en la mañana va a estar a full las casillas. Quedé 🤡 #EleccionesMéxico2024"""
Capital 21 Noticias,@C21Noticias,16:57,"""#EleccionesMéxico2024 | El Sistema de Información sobre el desarrollo de la Jornada Electoral (SIJE) del @INEMexico reportó, con corte a las 17:10 horas de este 2 de junio, la instalación de 169 mil 747 casillas, es decir, el 99.98% de las casillas electorales aprobadas."""
Viejo Intenso Galina,@ImAlbertoGalina,16:57,"""Buenas tardes, me da una monografía de la 4T por favor? -Claro, aquí tiene."""
Luis Blanco,@lfblancocorreia,16:57,"""Finalizando nuestra #ObservaciónElectoral tras una larga jornada recorriendo cinco zonas electorales en #Iztapalapa. Orgulloso de poder aportar a la #MisionOCAIDC en estas #EleccionesMexico2024 @idc_cdi."""
Ginarely Valencia,@ginarely_va,16:56,"""¿Cómo se vivieron las #EleccionesMéxico2024 en el #Edomex? De eso nos platicarán a las 20:00 horas @claudiamhidalgo, @VioletaHuertaL e @davilaisr, periodistas mexiquenses; así como @aldomunoza, investigador de la @UAEM_MX. Escúchales en: https://uniradio.uaemex.mx #UniRadioVaConmigo"""
Constanza Munguía,@ConstanzaMungu3,16:56,"""Ya se dieron cuenta que los bots de morena están ausentes de las redes sociales? Todos están operando como mapaches en las urnas. #EleccionesMéxico2024 #YoVotéPorXóchitl"""
Alberto Rojas,@AlbertoRoj29,16:56,"""#EleccionesMéxico2024 Que viva la democracia, carajo. Que muera el autoritarismo y el presidencialismo. Viva la verdad, la libertad y la democracia 🗳️🇲🇽 Viva MÉXICO 🇲🇽 #YaVotéporXóchitl @MarkoCortes @XochitlGalvez"""
Gaceta México,@GacetaMex,16:56,"""Representantes de Acción Nacional informan que funcionarios de casilla han sido hostigados por presuntos empleados del candidato de Morena, Jorge Antonio Medrano, en Guanajuato, capital. #GacetaMéxico #México #Guanajuato #AcciónNacional #Morena #JorgeMedrano #EleccionesMéxico2024"""
Dirce N.,@RuedaDirce,16:56,"""#EleccionesMéxico2024 #YaVoté #Coyoacán #CasaDeLasLetras #INEMéxico"""
Kev,@ZugaK28,16:55,"""Mi deber cívico. Mi derecho. 🗳️👏🏼🇲🇽 No en esta vida nos van a doblegar. No en esta vida impondrán sus deseos. Yo elijo, tú eliges quién nos gobierne. NO ES UN MERO TRÁMITE."""
Solovino News,@SolovinoNews,16:55,"""#Hastaahora🧐 Quemas de urnas, desorden, impedimento para #votar es hasta el momento en #Ensenada, #Tijuana, #Querétaro... #VotoPorMéxico #VotoÚtilXMéxico #EleccionesMéxico2024"""
⚡️🤎🇲🇽RICKY.Chinagui🐕🤎⚡️,@RickyVtuber,16:55,"""Estoy viendo los #votos de la gente de aquí por lo de las #EleccionesMéxico2024 y me sorprende la cantidad de votos anulados con mensajes PENDEJOS. Se anulan y su mensaje vale vrga. Nadie los va a leer. Pero algunos están buenos. Y hasta dices... tiene razón el wey."""
quiero tv,@quierotv_gdl,16:55,"""🗳️| Se terminan las boletas y cierran la casilla especial Siglo XXI, en la #CDMX; varias personas exigen su derecho a votar. 📹: @HalconOnce I El Universal #EleccionesMéxico2024 #EleccionesMX2024 #Elecciones2024"""
Ricardo,@ricardotmn,16:54,"""Faltan alrededor de 45 minutos para que las casillas comiencen a cerrar, el calor comienza a dar tregua. Si aún no has salido a votar, ahora es el momento! #EleccionesMéxico2024 #Mexico2024 #VotoPorMéxico #VotoÚtilXMéxico #VotoÚtil2024"""
Shenlong,@shenglonSantaFe,16:54,"""Ni el último día del evento de @Pixar, nuestras flamantes autoridades se hicieron presentes para detener gandallas que cobran derecho de piso en Santa Fe. Autos hasta en triple fila estacionados. @UCS_GCDMX @jmorenocdmx @lialimon @AlcaldiaAO @889Noticias #EleccionesMéxico2024"""
HÉCTOR J. NÁJERA,@hectornajerajr,16:53,"""Votamos!!! #EleccionesMéxico2024 #Acapulco #Guerrero #voto2024 #EnEquipoEsMejor"""
🔊 🇲🇽~Edgar (N) RiveR~🇲🇽,@EdviRubiO,16:53,"""Desde el momento en que te imponen por quién votar, desde ese momento está jodido todo. No importa por quién votaste, todos los candidatos son una porquería. No creo que el próximo sexenio sea una mierda, ¿O si? #EleccionesMéxico2024 #YaVoté #VotoPorMéxico #VotaPorMéxico"""
Gabriela Aguilar,@gabbieagui,16:53,"""Replying to @Expresoweb and @tonoastiazaran Muy bien tono 🙏🏻😊 ya ganamos con el favor de Dios, Mainez. #yovotétoño #EleccionesMéxico2024"""
Gustavo Rentería,@GustavoRenteria,16:53,"""🔴🔴 En el @ElFinancieroTv #AlAire #EleccionesMéxico2024 #ElecciónPresidencial 🔴🔴Encuesta de salida a las 18 horas, anunció @E_Q_ @ElFinanciero_Mx @INEMexico @TEPJF_informa"""
Celia Rasgado,@RasgadoCelia,16:53,"""¿Cuál es el enojo de tanta gente? ¿Por qué arrebatan urnas? ¿Por qué hacen destrozos? Al final el pueblo debe elegir, aunque eso no sea de beneficio para algunos. Que si #XochitlGálvez o que si #ClaudiaSheinbaum, mejor pensar que a todos nos vaya bien. #EleccionesMéxico2024"""
Ricardo Jesús,@Rocanlover_X,16:53,"""Mexicanos salen masivamente a ejercer su derecho al voto en Houston, TX. Viva el pueblo de México! Viva la democracia! #EleccionesMéxico2024 #Houston #TikTok"""
Paco Charles 👌,@pacocharles,16:53,"""Con todo y las complicaciones y el calvario para poder votar en #CdDelCarmen y sus escasas 3 casillas especiales @INEMexico, para todas las personas foráneas dado que hay gente de casi todo el país, se efectuó el sufragio! #EleccionesMexico2024"""
Marco Temosihui,@ElDr_Temo,16:52,"""Replying to @EPN_GobFederal @Xochitl2024 and @XochitlGalvez Siempre evadiendo las reglas peñita @EPN #EleccionesMéxico2024"""
aIMee,@fokoo,16:52,"""Queda menos de una hora para ir a votar. Vayan a la casilla que corresponde a su INE y fórmense. Podrán votar después de las 6pm siempre y cuando sigan en la fila. #EleccionesMéxico2024 🩷✨"""
Israel LM 🔻 Elizondo 🧉☕️ ⚽️,@LmElizondo,16:52,"""Es fundamental que los perdedores acepten su derrota. No sean como Trump o Bolsonaro. #EleccionesMéxico2024"""
En Cambio Tabasco,@TabascoEnCambio,16:52,"""JALPA DE MÉNDEZ.- Reportan en redes que hombres armados atacaron una casa del equipo de campaña de Morena, el saldo fue de una mujer y un hombre heridos. #Elecciones2024 #EleccionesMéxico2024 #EleccionesMx2024"""
Coracyt Noticias,@CoracytNoticias,16:51,"""#CoberturaEspecial #AlMomento En su reporte de las 15:00 horas el Instituto Tlaxcalteca de Elecciones señaló que se instalaron al 100 por ciento las casillas. #EleccionesMéxico2024 #Elecciones2024 #CoracytNoticias"""
CharoEnValle,@charoencasa,16:51,"""Todos los mexicanos tenemos que tener listo el discurso por si las tendencias no nos favorecen. #EleccionesMéxico2024"""
diario24horas,@diario24horas,16:51,"""#En2024Eliges | El consejero del @INEMexico, Jaime Rivera, señaló que en las casillas especiales suele existir inconformidad ciudadana por la falta de boletas. #EleccionesMéxico2024 #Elecciones2024MX"""
Fanatico de los pies.,@fanaticopies,16:51,"""Pagos seguros. Completamente privado. Estoy comprando fotos de pies y nudes. Pagos seguros. Ganancias x día desde 500/4500 garantizado. Si venden fotos de sus pies. Vende fotos de pies y nudes. Si buscas sugar soy tu mejor opción😉 Compro fotos de pies y nudes. #EleccionesMexico2024"""
Primera Plana Noticias,@LupisCrisanto,16:51,"""#EleccionesMéxico2024 🗳️ A menos de una hora de concluir la jornada electoral y la gente sigue acudiendo a votar, las casillas especiales fueron las más concurridas, donde incluso las boletas no alcanzaron."""
Victor Hugo Vieyra,@vhvieyra,16:51,"""Lo que sí es un hecho, es que @AlvarezMaynez sí queda en segundo lugar... de los idiotas más conocidos de MC. El primero es para el inútil gober del Nuevo León. #EleccionesMéxico2024"""
Rendón Héctor,@LaRuletaOficial,16:51,"""Replying to @LaRuletaOficial and @INEMexico. A las 11 de la noche, a millones de personas se les va a quitar lo valentona y se irán a dormir, si pueden, enojadas y frustradas del resultado electoral. Y la polarización subirá de nivel. No se agüiten… todos los gobiernos le han fallado a #Mexico. #EleccionesMéxico2024"""
Politinomics_mx,@Politinomics_mx,16:50,"""6 años de este momento histórico para el país, nuclear, así describieron los encuestadores la ventaja de @lopezobrador_ al cierre de casillas, de ese tamaño fue su victoria. ¿Se repetirá la historia hoy? Menos de una hora para saber. #EleccionesMéxico2024"""
Raúl Colin,@RaulColinG,16:50,"""🚨 ¡Fraude electoral en las #EleccionesMéxico2024! 🚨 Las casillas especiales del INE, con 1,000 boletas para foráneos, están colapsadas. Parece alta participación, pero la realidad es otra. Algo muy turbio está pasando: las casillas están llenas de acarreados... (1/2)"""
Hey Jude,@soyjude_,16:50,"""Votar por el PAN no te hace rico, así como votar por Morena no te hace naco. Si vamos tratándonos con respeto?"""
Soy panelista 🦋,@betoocontreras,16:50,"""Pues yo ya me tomé mi Tafil y apagué las luces, a ver si alcanzo a saber quién gana estas #EleccionesMéxico2024 hoy."""
Melky Hernández 🇵🇸,@melkyhdez,16:50,"""Increíble que en la jornada electoral más grande de la historia de México, las boletas estén limitadas, privando a las y los mexicanos del derecho a votar. Definitivamente el @INEMexico tiene una mala organización dentro de las casillas. #EleccionesMéxico2024"""
Bruno,@brunomenh,16:50,"""Replying to @evoespueblo. Nuestras elecciones, NUESTRAS 🇲🇽 Sáquese a su país a opinar de sus asuntos 🗳️. #EleccionesMéxico2024"""
Omar Garcia,@omargv1977,16:50,"""Ya casi es la hora... ""LAS ENCUESTAS DE SALIDA NO NOS FAVORECEN"". #EsClaudiaPresidentaDeMéxico #XóchitlGálvezPresidenta #EleccionesMéxico2024. Veo a muchos que van a llorar😭."""
Héctor Estrada,@Hektorestrada,16:50,"""Las urnas cierran a las 6, no lo olviden. #EleccionesMéxico2024 #FuncionarioDeCasilla"""
Ángulo Informativo,@AnguloInforma,16:50,"""🗳️✅ #EleccionesMéxico2024 || ¡Entérate! Así se lleva a cabo una jornada electoral 👇🏼👇🏼 #Democracia #México #INE"""
Israel LM 🔻 Elizondo 🧉☕️ ⚽️,@LmElizondo,16:49,"""Con la alta participación del electorado, con las casillas instaladas, con los funcionarios contando nuestros votos, se derrumba toda narrativa de autoritarismo o dictadura. Somos una democracia que tiene la oportunidad de consolidarse. #EleccionesMéxico2024"""
Noticias Gdl,@NoticiasGdl_Mx,16:49,"""🔴 #ÚLTIMAHORA I Hombres encapuchados y armados destrozan casilla en San Juan del Río, Querétaro. Afortunadamente no se reportan personas heridas. #EleccionesMéxico2024 #Elecciones2024Mx"""
𝔸𝕏𝕃,@xockobuzz,16:49,"""#Últimahora Palestina ya dejó de estar en guerra y Hámas dejó de ser un grupo terrorista gracias al mensaje en esta boleta 👍. #EleccionesMéxico2024"""
Ángel,@Angelog2009,16:49,"""Hoy decidiste qué México quieres para ti y los tuyos. Ten en cuenta lo privilegiado que aún eres. En Cuba, Venezuela y Nicaragua eso ya no es posible: las decisiones las toma solo una persona y se llama Dictador. No te hayas equivocado otra vez."""
LaChispaMx,@LaChispaMX,16:48,"""Ciudadanos denuncian el intento de cerrar seis casillas en #Cuajimalpa tras presuntas amenazas de bomba. #EleccionesMéxico2024 #Reto2024 #CDMX"""
Elisa Villa,@Bosqueli_,16:48,"""PREP, conteo rápido o cómputos distritales: aquí las claves para entender lo que pasará en las próximas horas y cómo se darán los resultados de las #EleccionesMéxico2024."""
El Nopal Times,@ElNopalTimes,16:48,"""Reportan que encapuchados que estaban presuntamente armados destrozaron la casilla en San Juan del Río, Querétaro. No hay personas heridas. ¿A qué le teme el PAN en ese estado? ¿Por qué tantos actos violentos en la jornada electoral?"""
Señor Sabor 🌮,@SoyyUnPony,16:48,"""REPITE CONMIGO: ""QUE NO GANE EL CANDIDATO QUE APOYO, NO SIGNIFICA QUE LA DEMOCRACIA NO EXISTA"". #EleccionesMéxico2024"""
Miss Ketotifeno**, @MarGarcinez,16:48,"""Metepec desde las 13 hrs que se acabaron las boletas en casilla del Calvario... hay turba iracunda, con justa razón. #EleccionesMéxico2024"""
La Jornada,@lajornadaonline,16:47,"""La representante de ese partido en @IEPCChiapas, Claudia Iveth Gómez Moreno, aseguró que los habitantes que la tienen retenida le exigen el pago de una multa de 500 mil pesos para liberarla. #EleccionesMéxico2024 #VotaMéxico2024"""
Infobae México,@infobaemexico,16:47,"""#EleccionesMéxico2024 💥 Lo quieren en la cárcel: Hugo López-Gatell presume que ya votó y en redes lo tunden por su manejo de la pandemia de #COVID19. https://infob.ae/4e6yivJ"""
𝐏𝐮𝐦𝐩𝐤𝐢𝐧 𝐒𝐩𝐢𝐜𝐞 𝐋𝐚𝐭𝐭𝐞,@IX_Vicky,16:47,"""No preciosa. Y por fi, cámbiale a tu chip. No tienes ni la más mínima idea de TODO lo que nos tenemos que fletar lxs servidores públicos, como para qué estén con estos comentarios. Y si mucha impotencia, te recuerdo que tú chamba no termina en las urnas. #EleccionesMexico2024"""
Politikmnte,@Politikmnte,16:47,"""#EleccionesMéxico2024 🗳️ | Así se ve el 𝐖𝐚𝐫 𝐑𝐨𝐨𝐦 de la candidata de Morena 𝗖𝗹𝗮𝘂𝗱𝗶𝗮 𝗦𝗵𝗲𝗶𝗻𝗯𝗮𝘂𝗺, más de 750 periodistas y medios, de estos cerca de 90 son medios internacionales. 𝑰𝒎𝒑𝒓𝒆𝒔𝒊𝒐𝒏𝒂𝒏𝒕𝒆. #Politikmnte 🗨️ #EleccionesMx2024"""
✞ A.C. SUPER CERDONIO ✞,@VIEJO_LEGULEYO,16:47,"""Banda ya en serio!!!!!! No voten por Morena, PT y toda esa basura alineada al @lopezobrador_. No hacen nada por la seguridad de los ciudadanos, todos los días matan a los mexicanos más fácil que a las moscas y sin escrúpulos. #EleccionesMéxico2024 #XochitlGálvezPresidenta24"""
Itinerario Poblano,@Itinerario_Pue,16:47,"""#CirculaEnRedes Ciudadanas y ciudadanos reportan que ya no existe posibilidad para votar en las casillas especiales. #EleccionesMéxico2024"""
Periódico Enfoque,@P_Enfoque,16:47,"""Se acabaron las boletas en la casilla especial en Paseo Destino, al igual que en la CAPU; decenas de votantes han empezado a inconformarse. || #Puebla; #EleccionesMéxico2024"""
GABO BERNAL,@GABINOBERNAL2,16:46,"""Voto de exterminio al prian, así se ve el plan C! Vamos con Tokio con la 4T! #EleccionesMéxico2024"""
diario24horas,@diario24horas,16:46,"""#En2024Eliges | Usuarios y vecinos de Cuautitlán Izcalli denunciaron la quema de urnas, así como el robo de boletas electorales. #EleccionesMéxico2024 #Elecciones2024MX"""
Tufiño Andrés,@tuf_andres,16:46,"""A esperar los resultados de las #EleccionesMéxico2024"""
Coracyt Noticias,@CoracytNoticias,16:45,"""#CoberturaEspecial #AlMomento En las casillas de la Capital Tlaxcalteca se ha reportado alta participación de la ciudadanía que ha acudido a votar. #EleccionesMéxico2024 #Elecciones2024 #CoracytNoticias"""
Marco Cervantes,@macero25,16:45,"""Listo! Cumplimos 👍🏻 #YaVoté #EleccionesMéxico2024 #ElectionsDay"""
Alejandro López Castellanos,@alexvizzz,16:45,"""#ElDato Las #EleccionesMéxico2024 serán para la historia, en las elecciones del 3 de julio de 1955 las mujeres acuden por primera vez a las urnas a emitir su voto. Este 2 de junio del 2024 México podría tener a la primer mujer Presidenta del país."""
ElPipila,@elpipila_mx,16:45,"""APARECIERON SABOTEADORES. En un recuento, los incidentes violentos ocurrieron en #BajaCalifornia, #Querétaro, #Puebla y #Michoacán. En #Tijuana disparan contra una casilla electoral. #EleccionesMéxico2024 #VotarEstáDeModa"""
El Heraldo de México,@heraldodemexico,16:44,"""#EleccionesMéxico2024 | #Ruta2024 PREP: ¿Quién va ganando la Presidencia de México en las #Elecciones2024?"""
Enfoque Noticias,@EnfoqueNoticias,16:44,"""🇪🇸🇲🇽 | Cayó la noche en Madrid y las filas para votar continúan #EleccionesMéxico2024 | #EnfoqueElectoral2024"""
ʂཞ. ąʂ℘ɛཞgɛཞ,@Le_Crazh,16:44,"""Ponen en la boleta de Senadores ""ISRAEL GENOCIDA"", pero en la de Presidente de la República votan por la judía. ¿Ya ven como si están bien pendejos? #EleccionesMéxico2024"""
CHISMEANDOANDOMX,@chismeandoandom,16:44,"""Lamentablemente lo ocurrido en Queretaro #EleccionesMéxico2024 #EleccionesQuerétaro"""
PokerSP¹¹🎱,@RogelioDDL,16:44,"""Un caos en las casillas de zonas donde domina MORENA, mientras que en zonas Fifí votando agusto sin ningún problema de casillas, el #NarcoPRIAN en complicidad con el #INEMéxico tratando de sabotear las #EleccionesMéxico2024. #OposicionMasPendejaYCorruptaQueHaExistido 🤡"""
adn40,@adn40,16:44,"""🚨#AlertaADN #VotaMéxico2024 🗳️| Comienza el cierre de casillas en algunos estados como #QuintanaRoo. Verifica la hora en tu localidad, recuerda que cierran a las 18:00 hrs #LaFuerzaDeTuVoto #EleccionesMéxico2024"""
Little Cherry🍒🧁,@CherryLittleee,16:44,"""WEEEE! La verdad son mis primeras elecciones, me siento bien patriota #EleccionesMéxico2024"""
pari ☀️,@pariccpriv,16:44,"""Ejerciendo mis derechos en las #EleccionesMéxico2024 🫶🏼🙏🏼🫡pero por que la señora me lo marco tan como si nada IBA PARA SALLY BEAUTY WEY CASI NO ME DABAN EL BLUSH PORQUE PARECE MUGRE☝️"""
Vértigo Político,@VertigoPolitico,16:43,"""En la Sierra Sur de Oaxaca transportaron boletas del #INE en una mula #EleccionesMéxico2024 | #VÉRTIGOPOLÍTICO"""
The Mario Striker Murphy Workshop,@Matsumaru_kun,16:43,"""Bueno, hoy fueron las #EleccionesMéxico2024, y yo ya puse mi parte. Ahora, a esperar que todo salga bien... #EleccionesMéxico2024 #ClaudiaPresidentaDeMéxico2024 #XochitlYaPerdió #ElPRIANYaChingóASuMadre"""
El Brujo sin Rock,@elbrujodelrock,16:43,"""Y no, no me da vergüenza presumirlo si queremos que México cambie tenemos que cambiar la forma de hacer política, y con la imposición de Claudia Sheinbaum simplemente vamos en retroceso. Fuera el ADN priista. #EleccionesMéxico2024"""
LadyDemon-CreepyLimon03,@CreepyLimon_03,16:43,"""Yo si vote 👍🖤💯😼 #EleccionesMéxico2024"""
Primera Plana Puebla,@PrimeraPPuebla,16:43,"""#EleccionesMéxico2024 🗳️ A sus 14 años perrunos, Daisy es una joven funcionaria de casilla en El Carmen, vigila que el derecho a votar se lleve acabo de la mejor manera, desde temprano acompañó a su dueña Helena, pues no querían dejarla sola en casa por un problema de salud."""
Entre Líneas,@entre_lineasMX,16:43,"""#ÚltimaHora Intentan quemar casilla electoral en Villa Magna. ➡️ Fueron los propios ciudadanos quienes sofocaron el fuego y retuvieron al presunto responsable https://entrelineas.online/2024/06/02/intentan-prender-fuego-a-casilla-en-villa-magna/ #EleccionesMéxico2024 🗳️ #SLP"""
Kenny Arroyo,@KennyArroyo,16:42,"""#EleccionesMéxico2024 a pocas horas de saber los resultados de la votación, lamento las diferentes manifestaciones de violencia que se han presentado en el país. No queremos ni merecemos este ambiente en México 🇲🇽"""
Noticias Gdl,@NoticiasGdl_Mx,16:42,"""🗳️#Urna2024: 🚨 Detienen al responsable de prender fuego en la casilla de la sección 0761, del fraccionamiento San Antonio, Cuautitlán Izcalli, Estado de México. #EleccionesMéxico2024 #Elecciones2024Mx"""
